Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
NSEGIN,ULTRASND/MAGNETIC RESONA,8452,1,WS2007,GRAD,"BOOTE,EVAN J",2,11,2,0,0,2.96
NURSE,INTRO TO NURSING SCIENCE,2900,1,WS2007,NURS,"KILBURN,ERIN DENISE",94,78,3,0,0,3.532
NURSE,PHARMACOLOGY FOR NURSING,3100,1,WS2007,NURS,"SMITH,PAMELA S",8,3,0,0,0,3.645
NURSE,METHODS OF ASSISTING 1,3170,1,WS2007,NURS,"TRAUDES,MARY BETH",23,32,0,0,0,3.38
NURSE,PATHOPHYS & THERAP,3200,1,WS2007,NURS,"HANSON,BRENDA M",17,35,5,0,0,3.205
NURSE,NSG ASSESS & PROCESS,3270,1,WS2007,NURS,"GRIDER,CHRIS",40,16,0,0,0,3.629
NURSE,METHODS OF ASSIST 2,3570,1,WS2007,NURS,"TRAUDES,MARY BETH",11,16,0,0,0,3.452
NURSE,METHODS OF ASSIST 2,3570,2,WS2007,NURS,"TRAUDES,MARY BETH",19,9,0,0,0,3.593
NURSE,NURSING OF ADULTS 1,3670,1,WS2007,NURS,"MENDENHALL,DENICE L",9,24,12,0,0,2.947
NURSE,NURSING OF ADULTS 1,3670,2,WS2007,NURS,"MENDENHALL,DENICE L",4,21,3,0,1,2.931
NURSE,NSG-WOMEN & NEWBORNS,3770,1,WS2007,NURS,"SMITH,PAMELA",6,20,2,0,0,3.111
NURSE,NSG-WOMEN & NEWBORNS,3770,2,WS2007,NURS,"SMITH,PAMELA",4,17,6,0,0,2.97
NURSE,GERONTOLOGICAL NURS CARE,3870,1,WS2007,NURS,"AUD,MYRA A",46,1,0,0,0,3.979
NURSE,GERONTOLOGICAL NURS CARE,3870,2,WS2007,NURS,"AUD,MYRA A",40,1,0,0,0,3.983
NURSE,NSG ETHICS & LAW,4200,1,WS2007,NURS,"BREIER-MACKIE,SARAH",38,10,1,0,0,3.724
NURSE,NSG ETHICS & LAW,4200,3,WS2007,NURS,"BREIER-MACKIE,SARAH",34,1,0,0,0,3.894
NURSE,NURSING OF CHILDREN,4270,1,WS2007,NURS,"MERRELL,ARLENE J",14,12,0,0,0,3.515
NURSE,NURSING OF CHILDREN,4270,2,WS2007,NURS,"MERRELL,ARLENE J",15,11,0,0,0,3.485
NURSE,NSG. ISSUES/LSHIP & MGMT,4300,1,WS2007,NURS,"AUD,MYRA A",49,3,0,0,0,3.89
NURSE,NSG. ISSUES/LSHIP & MGMT,4300,2,WS2007,NURS,"OTTO,DONNA C",54,4,1,0,0,3.873
NURSE,MENTAL HEALTH NSG,4370,1,WS2007,NURS,"NICKELL,GLENDA",23,21,1,0,0,3.482
NURSE,MENTAL HEALTH NSG,4370,2,WS2007,NURS,"NICKELL,GLENDA",11,16,0,0,0,3.419
NURSE,HEALTH ASSESSMNT & PATHO,4380,1,WS2007,NURS,"OLIVER,GINA M",28,15,1,0,0,3.545
NURSE,EVIDENCE BASED NURS PRAC,4580,1,WS2007,NURS,"EDDY,TONYA LYNN",43,1,0,0,0,3.957
NURSE,NSG OF ADULTS 2,4870,1,WS2007,NURS,"BAUSLER,CHERYL",25,34,0,0,0,3.424
NURSE,NSG IN COMMUNITIES,4970,1,WS2007,NURS,"BURKS,KATHRYN",58,1,0,0,0,3.973
NURSE,NSG IN COMMUNITIES,4970,2,WS2007,NURS,"EDDY,TONYA LYNN",34,1,0,0,0,3.98
NURSE,THEORIES IN NURSING,7100,1,WS2007,NURS,"BOSTICK,JANE E",25,3,0,0,0,3.893
NURSE,APN ROLE ACQUISITION,7110,1,WS2007,NURS,"BURKS,KATHRYN",29,0,1,0,0,3.933
NURSE,PHYSIOL CONCPTS F/NURSE,7120,1,WS2007,NURS,"METCALF -WILSON,KRIS",19,3,0,0,0,3.864
NURSE,RESEARCH MTHDS IN NURSNG,7150,1,WS2007,NURS,"ALEXANDER,GREGORY LY",13,7,1,0,0,3.571
NURSE,RESEARCH MTHDS IN NURSNG,7150,2,WS2007,NURS,"JOHNSON,REBECCA A",10,10,0,0,0,3.5
NURSE,CMMN-BAS PBLC HLTH INTRV,8120,1,WS2007,NURS,"LIBBUS,MARTHA KAY",9,1,0,0,0,3.9
NURSE,CLN MNG PRIM HLTH CARE 2,8410,1,WS2007,NURS,"REVELLE,SARA M",20,4,1,0,0,3.76
NURSE,ADV EVIDNCE-BAS NRS PRCT,8910,1,WS2007,NURS,"MILLER,LOUISE",19,3,0,0,0,3.864
NURSE,APN ROLE TRANSITION,8970,1,WS2007,NURS,"METCALF -WILSON,KRIS",28,2,0,0,0,3.933
NUTR S,"NUTR, CUR CONCPTS CONTRV",1034,1,WS2007,H E S,"BRIGHAM,DALE EDWARD",312,68,23,8,9,3.566
NUTR S,"NUTR, CUR CONCPTS CONTRV",1034,2,WS2007,H E S,"BRIGHAM,DALE EDWARD",121,22,4,0,1,3.768
NUTR S,HUMAN NUTRITION 1,2340,1,WS2007,H E S,"PETERSON,CATHERINE A",23,41,37,4,1,2.79
NUTR S,DIET THERPY FOR HLTH PRO,2380,1,WS2007,H E S,"HUDSON,LEGRETA",62,80,20,3,2,3.167
NUTR S,NUTR THRGHOUT LIFE SPAN,2450,1,WS2007,H E S,"HINTON,PAMELA S",33,31,14,0,1,3.165
NUTR S,FOOD SRV 1:INTR FOOD SRV,3280,1,WS2007,H E S,"LANDHUIS,PAULINE MAR",9,5,0,0,0,3.621
NUTR S,NTR THRP 1:SPRVS PRC EXP,3370,1,WS2007,H E S,"LANDHUIS,PAULINE MAR",11,2,0,0,0,3.8
NUTR S,ADV ATHLETIC TRAINING,3810,1,WS2007,H E S,"SHARP,REX L",6,12,0,0,0,3.283
NUTR S,NUTRITION THERAPY 1,4370,1,WS2007,H E S,"LANDHUIS,PAULINE MAR",14,12,4,1,1,3.119
NUTR S,PHYSIOLOGY OF EXERCISE,4850,1,WS2007,H E S,"THOMAS,TOM R",10,25,15,1,1,2.744
NUTR S,EXCERCISE PRESCRIPTION,4860,1,WS2007,H E S,"LAFONTAINE,THOMAS PA",27,19,1,0,1,3.398
NUTR S,RSC DIETC SPRVS PRAC EXP,4951,1,WS2007,H E S,"PETERSON,CATHERINE A",11,3,0,0,0,3.743
NUTR S,PRAC DIETC:SPRVS PRC EXP,4975,1,WS2007,H E S,"RAEDEKE,MAURINE DARL",11,2,0,0,1,3.593
P F P,PERSNAL & FAMILY FINANCE,2183,1,WS2007,H E S,"IVEY,STARLA LYNN",44,52,39,11,2,2.857
P F P,PERSNAL & FAMILY FINANCE,2183,2,WS2007,H E S,"IVEY,STARLA LYNN",36,45,54,11,0,2.757
P F P,THE CONSUMR IN OUR SOCIE,2185,1,WS2007,H E S,"ZELENAK,MELCHIOR J",25,15,20,8,9,2.506
P F P,THE CONSUMR IN OUR SOCIE,2185,2,WS2007,H E S,"ZELENAK,MELCHIOR J",13,10,17,2,4,2.565
P F P,FINANCIAL COUNSELING,3282,1,WS2007,H E S,"OLESON,MARK DANIEL",0,22,26,3,3,2.246
P F P,FIN PLAN: COMP APPLCTN,3283,1,WS2007,H E S,"ROBB,CLIFF A",13,19,4,0,0,3.275
P F P,CONS & HOUSEHOLD ECON 1,3287,1,WS2007,H E S,"WEAGLEY,ROBERT O",3,22,31,0,2,2.403
P F P,COMMN AGENCY & VOLUNTEER,4188,1,WS2007,H E S,"SHARPE,DEANNA L",30,11,2,0,0,3.651
P F P,ASSESSING AMERICAN DREAM,4380,1,WS2007,H E S,"SHARPE,DEANNA L",1,15,15,4,0,2.32
P F P,FIN PLAN: EMPL BENF/RTRM,4386,1,WS2007,H E S,"SHARPE,DEANNA L",1,18,21,0,0,2.47
P F P,FIN PLAN: EST & GFT PLAN,4393,1,WS2007,H E S,"WHITE,JACK D",3,14,8,2,0,2.678
PHIL,GEN INTRO TO PHILOSOPHY,1000,1A,WS2007,A & S,"IUPPA,VINCENZO MARC",1,4,13,0,2,2.145
PHIL,GEN INTRO TO PHILOSOPHY,1000,1B,WS2007,A & S,"LIU,XIAO FEI",2,10,6,0,1,2.647
PHIL,GEN INTRO TO PHILOSOPHY,1000,1C,WS2007,A & S,"IUPPA,VINCENZO MARC",2,5,11,0,0,2.533
PHIL,GEN INTRO TO PHILOSOPHY,1000,1D,WS2007,A & S,"LIU,XIAO FEI",2,8,9,0,0,2.584
PHIL,GEN INTRO TO PHILOSOPHY,1000,1E,WS2007,A & S,"IUPPA,VINCENZO MARC",1,11,3,3,0,2.489
PHIL,GEN INTRO TO PHILOSOPHY,1000,1F,WS2007,A & S,"LIU,XIAO FEI",1,4,10,1,2,1.989
PHIL,GEN INTRO TO PHILOSOPHY,1000,2A,WS2007,A & S,"MONTGOMERY,BRIAN A",1,5,3,3,2,1.979
PHIL,GEN INTRO TO PHILOSOPHY,1000,2B,WS2007,A & S,"MONTGOMERY,BRIAN A",0,8,0,1,5,1.657
PHIL,GEN INTRO TO PHILOSOPHY,1000,2C,WS2007,A & S,"VERTANEN,JONATHAN W",3,6,9,1,1,2.405
PHIL,GEN INTRO TO PHILOSOPHY,1000,2D,WS2007,A & S,"MONTGOMERY,BRIAN A",1,7,5,2,4,1.9
PHIL,GEN INTRO TO PHILOSOPHY,1000,2E,WS2007,A & S,"VERTANEN,JONATHAN W",3,8,4,1,1,2.594
PHIL,GEN INTRO TO PHILOSOPHY,1000,2F,WS2007,A & S,"VERTANEN,JONATHAN W",0,7,4,2,3,1.881
PHIL,GEN INTRO TO PHILOSOPHY,1000,3,WS2007,A & S,"TOMHAVE,ALAN E",11,16,6,0,0,3.233
PHIL,GEN INTRO TO PHILOSOPHY,1000,4,WS2007,A & S,"TOMHAVE,ALAN E",10,18,4,1,1,3.047
PHIL,GEN INTRO TO PHILOSOPHY,1000,5,WS2007,A & S,"MCDONOUGH,SHAWN L.",15,12,7,2,0,3.069
PHIL,GEN INTRO TO PHILOSOPHY,1000,6,WS2007,A & S,"HEIDENREICH,ERIC W",22,10,1,0,1,3.538
PHIL,GEN INTRO TO PHILOSOPHY,1000,7,WS2007,A & S,"MCDONOUGH,SHAWN L.",5,7,9,6,6,2.042
PHIL,GEN INTRO TO PHILOSOPHY,1000,8,WS2007,A & S,"HEIDENREICH,ERIC W",15,11,6,1,1,3.126
PHIL,GEN INTRO TO PHILOSOPHY,1000H,1,WS2007,A & S,"VON SCHOENBORN,ALEXA",6,5,0,0,0,3.436
PHIL,GEN INTRO TO PHILOSOPHY,1000H,2,WS2007,A & S,"CHANT,SARA RACHEL",15,3,1,1,0,3.6
PHIL,INTRODUCTION TO ETHICS,1100,1A,WS2007,A & S,"MOON,ANDREW YOUNGMIN",4,5,5,1,5,2.04
PHIL,INTRODUCTION TO ETHICS,1100,1B,WS2007,A & S,"DAVEY,SCOTT T",1,8,4,1,2,2.35
PHIL,INTRODUCTION TO ETHICS,1100,1C,WS2007,A & S,"DAVEY,SCOTT T",4,8,6,0,1,2.753
PHIL,INTRODUCTION TO ETHICS,1100,1D,WS2007,A & S,"SWENSON,PHILIP J",2,7,7,2,2,2.22
PHIL,INTRODUCTION TO ETHICS,1100,1E,WS2007,A & S,"TODD,PATRICK C",6,6,7,0,3,2.45
PHIL,INTRODUCTION TO ETHICS,1100,1F,WS2007,A & S,"SWENSON,PHILIP J",3,7,3,4,3,2.075
PHIL,INTRODUCTION TO ETHICS,1100,1G,WS2007,A & S,"TODD,PATRICK C",2,0,6,3,2,1.746
PHIL,INTRODUCTION TO ETHICS,1100,1H,WS2007,A & S,"TODD,PATRICK C",0,4,10,1,4,1.626
PHIL,INTRODUCTION TO ETHICS,1100,1J,WS2007,A & S,"SWENSON,PHILIP J",2,2,8,5,1,2.011
PHIL,INTRODUCTION TO ETHICS,1100,1K,WS2007,A & S,"MOON,ANDREW YOUNGMIN",1,6,5,4,4,1.86
PHIL,INTRODUCTION TO ETHICS,1100,1L,WS2007,A & S,"DAVEY,SCOTT T",8,11,2,0,1,3.068
PHIL,INTRODUCTION TO ETHICS,1100,1M,WS2007,A & S,"MOON,ANDREW YOUNGMIN",1,11,5,1,0,2.65
PHIL,INTRODUCTION TO ETHICS,1100,2,WS2007,A & S,"DITTMER,JOEL P",17,15,2,0,0,3.397
PHIL,INTRODUCTION TO ETHICS,1100,3,WS2007,A & S,"BOYCE,KENNETH A",13,11,7,0,1,3.094
PHIL,INTRODUCTION TO ETHICS,1100,4,WS2007,A & S,"DITTMER,JOEL P",20,14,1,0,0,3.466
PHIL,INTRODUCTION TO ETHICS,1100,5,WS2007,A & S,"BOYCE,KENNETH A",16,14,1,0,2,3.273
PHIL,INTRODUCTION TO ETHICS,1100,6,WS2007,A & S,"THOMAS,ANTHONY E",14,9,7,2,0,3.056
PHIL,INTRODUCTION TO ETHICS,1100,7,WS2007,A & S,"THOMAS,ANTHONY E",22,8,4,0,0,3.476
PHIL,INTRODUCTION TO ETHICS,1100H,1,WS2007,A & S,"MARKIE,PETER JOSEPH",7,11,0,1,0,3.2
PHIL,INTRODUCTION TO ETHICS,1100H,2,WS2007,A & S,"JOHNSON,ROBERT N",7,7,0,0,0,3.414
PHIL,INTRODUCTORY BIOETHICS,1150,1,WS2007,A & S,"HEDDERMAN,JASON C",13,9,8,3,0,3.006
PHIL,INTRODUCTORY BIOETHICS,1150,2,WS2007,A & S,"HEDDERMAN,JASON C",8,17,5,0,3,2.809
PHIL,INTRODUCTORY BIOETHICS,1150,3,WS2007,A & S,"HARTSOCK,MICHAEL D",12,14,2,0,4,2.825
PHIL,INTRODUCTORY BIOETHICS,1150,4,WS2007,A & S,"HARTSOCK,MICHAEL D",10,17,5,0,2,2.944
PHIL,INTRODUCTION TO LOGIC,1200,1,WS2007,A & S,"FOLEY JR,RICHARD F",30,40,30,5,8,2.707
PHIL,INTRODUCTION TO LOGIC,1200,2,WS2007,A & S,"KONIECZKA,MATTHEW P",7,14,4,3,5,2.436
PHIL,INTRODUCTION TO LOGIC,1200,3,WS2007,A & S,"KONIECZKA,MATTHEW P",2,6,5,3,6,1.868
PHIL,INTRODUCTION TO LOGIC,1200,4,WS2007,A & S,"PENDERGRAFT,GARRETT",10,16,6,2,1,2.949
PHIL,INTRODUCTION TO LOGIC,1200,5,WS2007,A & S,"PENDERGRAFT,GARRETT",16,13,4,2,1,3.106
PHIL,INTRODUCTION TO LOGIC,1200H,1,WS2007,A & S,"FOLEY JR,RICHARD F",15,5,0,0,0,3.705
PHIL,PHILOSOPH IDEAS IN LITER,2000,1,WS2007,A & S,"VON SCHOENBORN,ALEXA",6,11,11,0,3,2.616
PHIL,PHILOS & HUMAN NATURE,2300,1,WS2007,A & S,"SIEVERT,DONALD EDWAR",26,5,0,0,0,3.819
PHIL,ETHICAL ISSUES BUSINESS,2420,1,WS2007,A & S,"MCBRAYER,JUSTIN P",11,8,8,3,3,2.636
PHIL,ETHICAL ISSUES BUSINESS,2420,2,WS2007,A & S,"MCBRAYER,JUSTIN P",14,10,4,0,3,2.965
PHIL,CONTEMP MORAL ISSUES,2430,1,WS2007,A & S,"KULTGEN JR,JOHN HENR",7,16,0,0,0,3.213
PHIL,MATHEMATICAL LOGIC,2700,1,WS2007,A & S,"MCGRATH,MATTHEW S",23,15,10,3,3,2.924
PHIL,MODERN PHILOSOPHY,3200,1,WS2007,A & S,"DUARTE,SHANE KENNETH",8,14,9,3,1,2.714
PHIL,EXISTENTIALISM,3500,1,WS2007,A & S,"KULTGEN JR,JOHN HENR",7,15,3,0,0,3.064
PHIL,CONTEMPORARY PHILOSOPHY,3600,1,WS2007,A & S,"BIEN,JOSEPH JULIUS",26,10,0,0,0,3.722
PHIL,SELECTED MODERN PHILOS,3700,1,WS2007,A & S,"FOLEY JR,RICHARD F",12,12,7,0,2,2.933
PHIL,PHILOSOPHY OF SCIENCE,4400,1,WS2007,A & S,"ARIEW,ANDRE I",12,9,1,2,0,3.279
PHIL,THEORIES OF ETHICS,4500,1,WS2007,A & S,"JOHNSON,ROBERT N",12,6,2,0,0,3.365
PHIL,MEDICAL ETHICS,4510,1,WS2007,A & S,"BONDESON,WILLIAM BLA",37,19,1,0,0,3.605
PHIL,MEDICAL ETHICS,4510,2,WS2007,A & S,"BONDESON,WILLIAM BLA",7,6,1,0,0,3.386
PHIL,SENIOR SMR IN PHILOSOPHY,4950,1,WS2007,A & S,"ARIEW,ANDRE I",15,1,1,0,0,3.718
PHIL,MEDICAL ETHICS,7510,1,WS2007,A & S,"BONDESON,WILLIAM BLA",7,3,0,0,0,3.7
PHYS&A,INTRODUCT TO ASTRONOMY,1010,1,WS2007,A & S,"CHANDRASEKHAR,H R",28,38,22,2,4,2.881
PHYS&A,INTRO TO LABORTRY ASTRON,1020,1,WS2007,A & S,"CHANDRASEKHAR,H R",6,7,0,0,0,3.485
PHYS&A,INTRO TO LABORTRY ASTRON,1020,2,WS2007,A & S,"CHANDRASEKHAR,H R",6,6,0,1,0,3.285
PHYS&A,SCIENCE & INVENTIONS,1100,1,WS2007,A & S,"WHITE,HENRY W",56,13,3,0,8,3.355
PHYS&A,COLLEGE PHYSICS 1,1210,1,WS2007,A & S,"WEXLER,CARLOS",46,59,65,15,15,2.516
PHYS&A,COLLEGE PHYSICS 2,1220,1,WS2007,A & S,"ZHANG,YUN",50,39,16,1,1,3.257
PHYS&A,COLLEGE PHYSICS 2,1220,2,WS2007,A & S,"ZHANG,YUN",51,53,23,1,0,3.217
PHYS&A,EXPLORE PRINC OF PHYSICS,2330,1,WS2007,A & S,"WHITE,HENRY W",19,12,1,0,4,3.133
PHYS&A,EXPLORE PRINC OF PHYSICS,2330,2,WS2007,A & S,"KOSZTIN,DORINA C",21,6,0,0,0,3.733
PHYS&A,UNIVERSITY PHYSICS,2750,1,WS2007,A & S,"VIGNALE,GIOVANNI",50,97,56,17,8,2.689
PHYS&A,UNIVERSITY PHYSICS,2760,1,WS2007,A & S,"SATPATHY,SASHI",58,68,67,7,1,2.878
PHYS&A,INTRO MODERN PHYSICS,3150,1,WS2007,A & S,"GUHA,SUCHISMITA",5,11,8,0,0,2.913
PHYS&A,INTRO TO THERMODYNAMICS,4120,1,WS2007,A & S,"CHEN,SHI JIE",9,4,1,0,0,3.529
PHYS&A,MODERN PHYSICS,4985,1,WS2007,A & S,"TAUB,HASKELL",10,3,0,0,0,3.677
